length_url,length_hostname,length_path,length_query,length_fragment,num_dots,num_hyphens,num_underscores,num_slashes,num_equals,num_at,num_and,num_exclamation,num_space,num_tilde,has_https,has_port,has_fragment,has_query,has_digits,num_digits,num_letters,num_parameters,num_fragments,num_subdirectories,digits_ratio,letters_ratio,special_chars_ratio,directory_length_mean,suspicious_tld,label
45,24,14,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,0.0,0.8,0.2,5.5,0,phishing
34,26,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.8235294117647058,0.17647058823529413,,0,phishing
110,15,71,15,0,2,0,8,6,1,0,0,0,0,0,1,0,0,1,0,0,91,1,0,4,0.0,0.8272727272727273,0.17272727272727273,16.75,0,legitimate
43,14,22,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,6,28,0,0,3,0.13953488372093023,0.6511627906976745,0.20930232558139536,6.333333333333333,0,legitimate
69,14,48,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,5,0.0,0.8405797101449275,0.15942028985507245,8.6,0,legitimate
47,7,32,0,0,1,0,1,4,0,0,0,1,0,0,1,0,0,0,1,2,37,0,0,2,0.0425531914893617,0.7872340425531915,0.1702127659574468,15.0,0,phishing
49,20,22,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,0.0,0.8163265306122449,0.1836734693877551,10.0,0,legitimate
39,17,14,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,2,0.0,0.8205128205128205,0.1794871794871795,6.0,0,phishing
28,21,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,21,0,0,0,0.07142857142857142,0.75,0.17857142857142858,0.0,0,legitimate
54,15,32,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2,0.0,0.8148148148148148,0.18518518518518517,15.0,0,legitimate
45,17,20,0,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,1,1,35,0,0,2,0.022222222222222223,0.7777777777777778,0.2,9.0,0,legitimate
40,32,1,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.8,0.2,,0,phishing
20,12,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.75,0.25,,1,phishing
75,19,48,0,0,3,6,2,3,0,0,0,0,0,0,1,0,0,0,1,4,56,0,0,1,0.05333333333333334,0.7466666666666667,0.2,47.0,0,legitimate
137,23,97,8,0,2,2,3,7,1,0,0,0,0,0,1,0,0,1,1,6,112,1,0,5,0.043795620437956206,0.8175182481751825,0.1386861313868613,18.4,0,phishing
57,22,28,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.8421052631578947,0.15789473684210525,27.0,0,legitimate
54,13,34,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,4,0.0,0.7962962962962963,0.2037037037037037,7.5,0,phishing
40,17,16,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0.0,0.775,0.225,4.333333333333333,0,legitimate
31,13,10,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,1,0.0,0.7741935483870968,0.22580645161290322,9.0,0,phishing
28,19,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
57,18,31,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,1,2,46,0,0,3,0.03508771929824561,0.8070175438596491,0.15789473684210525,9.333333333333334,0,legitimate
60,18,35,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,1,9,39,0,0,5,0.15,0.65,0.2,6.0,0,legitimate
20,12,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.75,0.25,,0,phishing
19,12,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.7368421052631579,0.2631578947368421,0.0,0,legitimate
305,16,22,258,0,4,8,0,6,4,0,3,0,0,0,1,0,0,1,1,90,176,4,0,4,0.29508196721311475,0.5770491803278689,0.12786885245901639,4.5,0,phishing
19,12,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.7894736842105263,0.21052631578947367,0.0,0,legitimate
51,21,23,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,2,0.0,0.8431372549019608,0.1568627450980392,10.5,0,legitimate
49,18,24,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,38,0,0,3,0.04081632653061224,0.7755102040816326,0.1836734693877551,7.0,0,phishing
54,17,29,0,0,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0,2,0.0,0.8148148148148148,0.18518518518518517,13.5,0,legitimate
461,26,58,368,0,5,2,0,9,1,0,0,0,0,0,1,0,0,1,1,195,247,1,0,7,0.4229934924078091,0.5357917570498916,0.04121475054229935,7.285714285714286,0,phishing
48,11,30,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,36,0,0,4,0.020833333333333332,0.75,0.22916666666666666,6.5,0,legitimate
70,14,49,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,3,0.0,0.8428571428571429,0.15714285714285714,15.333333333333334,0,legitimate
35,27,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,27,0,0,0,0.05714285714285714,0.7714285714285715,0.17142857142857143,,0,phishing
31,24,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.8387096774193549,0.16129032258064516,0.0,0,phishing
66,18,41,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,1,6,48,0,0,3,0.09090909090909091,0.7272727272727273,0.18181818181818182,12.666666666666666,0,legitimate
41,14,20,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,2,0.0,0.8292682926829268,0.17073170731707318,9.0,0,legitimate
20,11,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0.0,0.75,0.25,,0,phishing
26,18,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.7692307692307693,0.23076923076923078,,0,phishing
76,21,48,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,6,56,0,0,4,0.07894736842105263,0.7368421052631579,0.18421052631578946,10.75,0,legitimate
57,23,27,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.8421052631578947,0.15789473684210525,26.0,0,legitimate
114,26,81,0,0,3,2,0,9,0,0,0,0,0,0,0,0,0,0,1,33,66,0,0,7,0.2894736842105263,0.5789473684210527,0.13157894736842105,10.571428571428571,0,phishing
36,15,14,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0.0,0.8055555555555556,0.19444444444444445,5.5,0,phishing
48,23,18,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,3,0.0,0.7916666666666666,0.20833333333333334,4.666666666666667,0,phishing
43,12,24,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3,32,0,0,3,0.06976744186046512,0.7441860465116279,0.18604651162790697,7.0,0,legitimate
63,14,41,0,0,3,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,50,0,0,4,0.015873015873015872,0.7936507936507936,0.19047619047619047,9.25,0,phishing
38,30,1,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.7894736842105263,0.21052631578947367,,0,phishing
36,28,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.8055555555555556,0.19444444444444445,,0,phishing
82,22,53,0,0,3,2,2,5,0,0,0,0,0,0,0,0,0,0,1,3,66,0,0,3,0.036585365853658534,0.8048780487804879,0.15853658536585366,16.666666666666668,0,legitimate
73,19,47,0,0,2,3,0,8,0,0,0,0,0,0,0,0,0,0,1,4,55,0,0,6,0.0547945205479452,0.7534246575342466,0.1917808219178082,6.833333333333333,0,phishing
57,11,39,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,6,0.0,0.7894736842105263,0.21052631578947367,5.5,0,phishing
44,16,20,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,2,0.0,0.8181818181818182,0.18181818181818182,9.0,0,legitimate
74,13,53,0,0,3,1,2,6,0,0,0,0,0,0,1,0,0,0,1,4,57,0,0,4,0.05405405405405406,0.7702702702702703,0.17567567567567569,12.25,0,legitimate
27,19,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
36,18,10,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,3,26,0,0,2,0.08333333333333333,0.7222222222222222,0.19444444444444445,4.0,0,phishing
69,23,38,0,0,2,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,59,0,0,2,0.0,0.855072463768116,0.14492753623188406,18.0,0,legitimate
20,13,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.75,0.25,0.0,0,phishing
48,13,28,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,5,34,0,0,4,0.10416666666666667,0.7083333333333334,0.1875,6.0,0,legitimate
45,16,22,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,35,0,0,2,0.044444444444444446,0.7777777777777778,0.17777777777777778,10.0,0,legitimate
107,20,80,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,18,76,0,0,8,0.16822429906542055,0.7102803738317757,0.12149532710280374,9.0,0,phishing
52,16,28,0,0,3,1,0,4,0,0,0,0,0,0,1,0,0,0,1,4,39,0,0,2,0.07692307692307693,0.75,0.17307692307692307,13.0,0,legitimate
27,18,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
46,18,20,0,0,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,2,0.0,0.8260869565217391,0.17391304347826086,9.0,0,legitimate
48,7,33,0,0,1,0,1,4,0,0,0,1,0,0,1,0,0,0,1,3,37,0,0,2,0.0625,0.7708333333333334,0.16666666666666666,15.5,0,phishing
69,16,45,0,0,1,1,0,9,0,0,0,0,0,0,1,0,0,0,1,6,51,0,0,7,0.08695652173913043,0.7391304347826086,0.17391304347826086,5.428571428571429,0,phishing
86,13,66,0,0,1,10,0,6,0,0,0,0,0,0,0,0,0,0,1,7,61,0,0,3,0.08139534883720931,0.7093023255813954,0.20930232558139536,20.666666666666668,0,legitimate
42,18,17,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.8333333333333334,0.16666666666666666,7.5,0,legitimate
34,19,8,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,25,0,0,1,0.029411764705882353,0.7352941176470589,0.23529411764705882,6.0,0,phishing
96,14,75,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,1,19,65,0,0,6,0.19791666666666666,0.6770833333333334,0.125,11.5,0,phishing
38,29,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0.0,0.8421052631578947,0.15789473684210525,,0,legitimate
131,22,1,99,0,2,0,0,3,3,1,2,0,0,0,1,0,0,1,1,50,66,3,0,0,0.3816793893129771,0.5038167938931297,0.11450381679389313,,0,phishing
44,18,19,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,2,0.0,0.8409090909090909,0.1590909090909091,8.5,0,legitimate
189,19,13,148,0,7,0,1,9,4,0,3,0,0,0,1,0,0,1,1,9,148,4,0,1,0.047619047619047616,0.783068783068783,0.1693121693121693,12.0,0,legitimate
54,18,29,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,1,4,40,0,0,2,0.07407407407407407,0.7407407407407407,0.18518518518518517,13.5,0,legitimate
41,16,18,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2,0.0,0.7804878048780488,0.21951219512195122,8.0,0,phishing
26,17,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0.0,0.7692307692307693,0.23076923076923078,,0,legitimate
127,50,20,49,0,4,1,2,5,3,0,2,0,0,0,0,0,0,1,1,19,89,3,0,2,0.14960629921259844,0.7007874015748031,0.14960629921259844,8.5,0,phishing
19,12,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.7894736842105263,0.21052631578947367,0.0,0,legitimate
133,11,114,0,0,3,6,0,7,0,0,0,0,0,0,1,0,0,0,0,0,116,0,0,5,0.0,0.8721804511278195,0.12781954887218044,21.8,0,legitimate
44,10,27,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,33,0,0,4,0.06818181818181818,0.75,0.18181818181818182,5.75,0,phishing
30,18,4,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,1,0.0,0.7666666666666667,0.23333333333333334,2.0,0,legitimate
42,14,21,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5,28,0,0,3,0.11904761904761904,0.6666666666666666,0.21428571428571427,6.0,0,legitimate
71,31,33,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2,0.0,0.8591549295774648,0.14084507042253522,15.5,0,legitimate
56,15,33,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,3,46,0,0,2,0.05357142857142857,0.8214285714285714,0.125,15.5,0,legitimate
129,54,20,47,0,5,1,2,5,3,0,2,0,0,0,0,0,0,1,1,25,84,3,0,2,0.1937984496124031,0.6511627906976745,0.15503875968992248,8.5,0,phishing
36,16,13,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.8333333333333334,0.16666666666666666,12.0,0,phishing
119,42,20,49,0,4,0,2,5,3,0,2,0,0,0,0,0,0,1,1,21,80,3,0,2,0.17647058823529413,0.6722689075630253,0.15126050420168066,8.5,0,phishing
24,16,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.75,0.25,,0,legitimate
27,18,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
32,23,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0.0,0.8125,0.1875,,0,legitimate
55,14,34,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,2,0.0,0.8363636363636363,0.16363636363636364,16.0,0,legitimate
92,14,71,0,0,3,4,1,7,0,0,0,0,0,0,0,0,0,0,1,25,51,0,0,5,0.2717391304347826,0.5543478260869565,0.17391304347826086,13.2,0,legitimate
44,16,20,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,2,0.0,0.8409090909090909,0.1590909090909091,9.0,0,phishing
84,10,67,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,1,23,50,0,0,4,0.27380952380952384,0.5952380952380952,0.13095238095238096,15.75,0,phishing
123,34,82,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,1,9,104,0,0,2,0.07317073170731707,0.8455284552845529,0.08130081300813008,39.5,0,phishing
93,27,59,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,4,0.0,0.8817204301075269,0.11827956989247312,13.75,0,phishing
28,19,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
47,15,24,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,2,0.0,0.851063829787234,0.14893617021276595,11.0,0,legitimate
50,16,27,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,38,0,0,2,0.08,0.76,0.16,12.5,0,phishing
80,13,60,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,46,25,0,0,2,0.575,0.3125,0.1125,29.0,0,phishing
60,20,32,0,0,4,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,2,0.0,0.8333333333333334,0.16666666666666666,15.0,0,phishing
49,26,16,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,41,0,0,2,0.02040816326530612,0.8367346938775511,0.14285714285714285,6.5,0,phishing
26,6,12,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,1,0.0,0.7692307692307693,0.23076923076923078,11.0,0,phishing
56,19,6,23,0,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,47,1,0,1,0.0,0.8392857142857143,0.16071428571428573,5.0,0,legitimate
47,21,19,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,0.0,0.851063829787234,0.14893617021276595,8.5,0,legitimate
145,32,105,0,0,3,3,0,3,0,0,0,0,0,0,1,0,0,0,1,8,127,0,0,1,0.05517241379310345,0.8758620689655172,0.06896551724137931,104.0,0,phishing
42,34,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.8571428571428571,0.14285714285714285,,0,legitimate
39,16,16,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,30,0,0,1,0.05128205128205128,0.7692307692307693,0.1794871794871795,15.0,0,legitimate
29,22,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,22,0,0,0,0.06896551724137931,0.7586206896551724,0.1724137931034483,0.0,0,phishing
137,33,96,0,0,7,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,120,0,0,2,0.0,0.8759124087591241,0.12408759124087591,47.0,0,phishing
64,26,1,28,0,3,0,0,3,1,1,0,0,0,0,1,0,0,1,0,0,54,1,0,0,0.0,0.84375,0.15625,,0,phishing
56,15,33,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,4,45,0,0,2,0.07142857142857142,0.8035714285714286,0.125,15.5,0,legitimate
64,19,38,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,5,50,0,0,4,0.078125,0.78125,0.140625,8.5,0,phishing
68,16,45,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,1,25,34,0,0,3,0.36764705882352944,0.5,0.1323529411764706,13.666666666666666,0,phishing
40,14,19,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0.0,0.775,0.225,8.5,0,legitimate
74,13,53,0,0,4,1,1,9,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,0.0,0.7837837837837838,0.21621621621621623,6.571428571428571,0,phishing
33,24,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0.0,0.8181818181818182,0.18181818181818182,,0,legitimate
44,23,14,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,0.0,0.8181818181818182,0.18181818181818182,5.5,0,phishing
64,11,46,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,1,2,50,0,0,1,0.03125,0.78125,0.1875,45.0,0,legitimate
42,16,18,0,0,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,2,0.0,0.8095238095238095,0.19047619047619047,8.0,0,legitimate
83,11,64,0,0,1,8,0,5,0,0,0,0,0,0,1,0,0,0,1,1,67,0,0,2,0.012048192771084338,0.8072289156626506,0.18072289156626506,30.5,0,legitimate
48,16,24,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0,2,0.0,0.8541666666666666,0.14583333333333334,11.0,0,phishing
42,33,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0.0,0.8571428571428571,0.14285714285714285,,0,phishing
54,27,19,0,0,2,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,1,0.0,0.8333333333333334,0.16666666666666666,17.0,0,phishing
45,15,22,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,2,0.0,0.8444444444444444,0.15555555555555556,10.0,0,legitimate
27,18,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
24,15,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0.0,0.75,0.25,,0,legitimate
51,21,23,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,3,0.0,0.8235294117647058,0.17647058823529413,6.666666666666667,0,phishing
109,15,87,0,0,2,11,0,3,0,0,0,0,0,0,0,0,0,0,1,11,81,0,0,1,0.10091743119266056,0.7431192660550459,0.1559633027522936,86.0,0,legitimate
63,14,41,0,0,2,4,0,5,0,0,0,0,0,0,1,0,0,0,1,2,49,0,0,3,0.031746031746031744,0.7777777777777778,0.19047619047619047,12.666666666666666,0,legitimate
28,16,4,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,1,0.0,0.75,0.25,2.0,0,legitimate
28,20,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,phishing
127,50,19,49,0,4,1,2,4,3,0,2,0,0,0,1,0,0,1,1,18,91,3,0,2,0.14173228346456693,0.7165354330708661,0.14173228346456693,8.5,0,phishing
20,11,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0.0,0.7,0.3,,0,legitimate
52,20,25,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3,0.0,0.8269230769230769,0.17307692307692307,7.333333333333333,0,phishing
65,17,40,0,0,3,6,0,4,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0,2,0.0,0.7846153846153846,0.2153846153846154,19.0,0,legitimate
90,17,66,0,0,3,4,3,8,0,0,0,0,0,0,0,0,0,0,1,13,58,0,0,6,0.14444444444444443,0.6444444444444445,0.2111111111111111,10.0,0,legitimate
98,13,77,0,0,2,14,0,3,0,0,0,0,0,0,1,0,0,0,0,0,78,0,0,1,0.0,0.7959183673469388,0.20408163265306123,76.0,0,legitimate
138,13,9,108,0,2,1,0,3,7,0,6,0,0,0,0,0,0,1,1,44,67,7,0,1,0.3188405797101449,0.4855072463768116,0.1956521739130435,8.0,0,phishing
34,25,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,2,26,0,0,0,0.058823529411764705,0.7647058823529411,0.17647058823529413,,0,phishing
70,19,44,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,6,0.0,0.8571428571428571,0.14285714285714285,6.333333333333333,0,phishing
35,27,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,4,26,0,0,0,0.11428571428571428,0.7428571428571429,0.14285714285714285,0.0,0,phishing
49,30,11,0,0,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0,2,0.0,0.8367346938775511,0.16326530612244897,4.0,0,phishing
23,14,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,14,0,0,0,0.13043478260869565,0.6086956521739131,0.2608695652173913,,0,legitimate
59,18,33,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,1,5,45,0,0,3,0.0847457627118644,0.7627118644067796,0.15254237288135594,10.0,0,legitimate
27,16,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.7407407407407407,0.25925925925925924,2.0,0,phishing
29,21,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0.0,0.8275862068965517,0.1724137931034483,0.0,0,legitimate
135,19,109,0,0,2,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,2,0.0,0.8444444444444444,0.15555555555555556,53.5,0,legitimate
40,14,19,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0.0,0.775,0.225,5.333333333333333,0,phishing
45,37,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,33,0,0,0,0.06666666666666667,0.7333333333333333,0.2,,0,phishing
48,11,30,0,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,1,2,35,0,0,3,0.041666666666666664,0.7291666666666666,0.22916666666666666,9.0,0,legitimate
30,6,4,12,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,12,11,1,0,1,0.4,0.36666666666666664,0.23333333333333334,3.0,0,phishing
119,25,77,8,0,2,2,3,7,1,0,0,0,0,0,1,0,0,1,1,11,89,1,0,5,0.09243697478991597,0.7478991596638656,0.15966386554621848,14.4,0,phishing
117,30,80,0,0,4,1,8,4,0,0,0,0,0,0,0,0,0,0,1,12,87,0,0,2,0.10256410256410256,0.7435897435897436,0.15384615384615385,39.0,0,legitimate
59,28,24,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,9,38,0,0,4,0.15254237288135594,0.6440677966101694,0.2033898305084746,5.0,0,phishing
49,24,18,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,2,0.0,0.8367346938775511,0.16326530612244897,8.0,0,phishing
50,37,1,3,0,2,2,0,3,1,0,0,0,0,0,1,0,0,1,1,1,39,1,0,0,0.02,0.78,0.2,,0,phishing
24,15,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0.0,0.75,0.25,,0,legitimate
102,23,72,0,0,3,2,0,7,0,0,0,0,0,0,0,0,0,0,1,25,64,0,0,4,0.24509803921568626,0.6274509803921569,0.12745098039215685,16.75,0,phishing
67,26,34,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,21,38,0,0,1,0.31343283582089554,0.5671641791044776,0.11940298507462686,32.0,0,phishing
40,32,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.85,0.15,,0,phishing
243,12,224,0,0,4,2,0,8,0,0,0,0,0,0,0,0,0,0,1,26,136,0,0,6,0.10699588477366255,0.5596707818930041,0.3333333333333333,36.333333333333336,0,phishing
30,22,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.8,0.2,,0,legitimate
47,16,23,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,2,0.0,0.8297872340425532,0.1702127659574468,10.5,0,legitimate
59,19,33,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,1,4,44,0,0,1,0.06779661016949153,0.7457627118644068,0.1864406779661017,31.0,0,legitimate
36,16,13,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0.0,0.8055555555555556,0.19444444444444445,5.5,0,legitimate
53,25,21,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2,0.0,0.8301886792452831,0.16981132075471697,9.5,0,legitimate
